vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
VTS,2010-01-05 23:04:00,2010-01-05 23:11:00,3,1.81,-74.010143,40.720058,1,,-74.006382,40.739735,CAS,6.5,0.5,0.5,0.0,0.0,7.5
VTS,2010-01-09 12:10:00,2010-01-09 12:11:00,1,0.27,-73.96429999999998,40.767512,1,,-73.9667,40.76413,CAS,2.9,0.0,0.5,0.0,0.0,3.4
VTS,2010-01-29 18:04:00,2010-01-29 18:19:00,1,3.77,-73.954075,40.787165,1,,-73.97122,40.744848,Cre,11.7,1.0,0.5,2.0,0.0,15.2
VTS,2010-01-26 22:33:00,2010-01-26 22:56:00,5,6.31,-73.98600299999998,40.758575,1,,-73.92703299999998,40.771235,Cre,17.7,0.5,0.5,3.64,0.0,22.34
VTS,2010-01-19 18:44:00,2010-01-19 18:56:00,1,2.55,-73.997758,40.725757,1,,-73.99455,40.750667,Cre,9.3,1.0,0.5,2.0,0.0,12.8
VTS,2010-01-26 19:00:00,2010-01-26 19:11:00,2,1.81,-73.99028699999998,40.719622,1,,-74.00677799999998,40.743067,CAS,7.7,1.0,0.5,0.0,0.0,9.2
VTS,2010-01-27 18:26:00,2010-01-27 18:32:00,2,1.35,-73.964922,40.762458,1,,-73.95160699999998,40.773955,CAS,5.7,1.0,0.5,0.0,0.0,7.2
VTS,2010-01-14 08:20:00,2010-01-14 08:30:00,1,1.33,-73.99027499999998,40.753342,1,,-73.98885,40.741953,Cre,6.9,0.0,0.5,3.0,0.0,10.4
VTS,2010-01-27 18:28:00,2010-01-27 18:31:00,1,0.39,-73.98313,40.734327,1,,-73.98928499999998,40.73494,Cre,3.3,1.0,0.5,2.0,0.0,6.8
VTS,2010-01-27 23:22:00,2010-01-27 23:28:00,2,1.53,-73.970197,40.763837,1,,-73.955928,40.781817,Cre,6.1,0.5,0.5,1.25,0.0,8.349999999999998
VTS,2010-01-28 07:21:00,2010-01-28 07:25:00,1,0.7399999999999999,-73.967888,40.759613,1,,-73.958748,40.761435,CAS,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-30 15:47:00,2010-01-30 16:08:00,5,4.5,-73.942553,40.79741,1,,-73.97821299999998,40.747952,Cre,14.1,0.0,0.5,2.0,0.0,16.6
VTS,2010-01-16 17:07:00,2010-01-16 17:13:00,1,2.02,-73.970477,40.764258,1,,-73.952522,40.789475,CAS,6.5,0.0,0.5,0.0,0.0,7.0
VTS,2010-01-31 14:22:00,2010-01-31 14:27:00,1,0.62,-73.987322,40.738868,1,,-73.993482,40.733402,Cre,4.1,0.0,0.5,1.0,0.0,5.6
VTS,2010-01-19 09:44:00,2010-01-19 09:47:00,1,0.5899999999999999,-74.00669999999998,40.728427,1,,-74.001902,40.736602,CAS,3.7,0.0,0.5,0.0,0.0,4.2
VTS,2010-01-19 14:11:00,2010-01-19 14:32:00,2,9.28,-73.863318,40.769002,1,,-73.781307,40.783985,CAS,22.5,0.0,0.5,0.0,0.0,23.0
VTS,2010-01-12 18:09:00,2010-01-12 18:38:00,1,11.77,-73.874593,40.774098,1,,-73.998703,40.744997,Cre,28.5,1.0,0.5,3.0,0.0,33.0
VTS,2010-01-23 03:25:00,2010-01-23 03:30:00,1,1.28,-73.97173499999998,40.754475,1,,-73.981133,40.741255,Cre,5.3,0.5,0.5,2.0,0.0,8.3
VTS,2010-01-29 20:57:00,2010-01-29 21:11:00,5,3.68,-73.97929499999998,40.74234,1,,-73.984153,40.779247,Cre,11.3,0.5,0.5,2.0,0.0,14.3
VTS,2010-01-28 07:48:00,2010-01-28 07:59:00,1,2.05,-73.982015,40.774647,1,,-73.977997,40.754005,CAS,8.5,0.0,0.5,0.0,0.0,9.0
VTS,2010-01-13 00:03:00,2010-01-13 00:14:00,1,3.24,-73.984077,40.732072,1,,-73.96365,40.712935,CAS,10.1,0.5,0.5,0.0,0.0,11.1
VTS,2010-01-01 01:03:00,2010-01-01 01:23:00,5,5.6,-73.9393,40.751407,1,,-73.984148,40.77811,CAS,16.1,0.5,0.5,0.0,0.0,17.1
VTS,2010-01-19 17:21:00,2010-01-19 17:36:00,2,2.87,-73.995085,40.745018,1,,-73.987232,40.714693,Cre,10.5,1.0,0.5,2.0,0.0,14.0
VTS,2010-01-09 22:23:00,2010-01-09 22:33:00,2,2.62,-73.983827,40.731947,1,,-73.97298499999998,40.759822,CAS,8.5,0.5,0.5,0.0,0.0,9.5
VTS,2010-01-10 00:55:00,2010-01-10 01:22:00,1,2.75,-73.97643999999998,40.750587,1,,-73.98841199999998,40.720025,CAS,14.9,0.5,0.5,0.0,0.0,15.9
VTS,2010-01-10 03:23:00,2010-01-10 03:31:00,2,2.41,-73.99092,40.742838,1,,-74.005607,40.709245,CAS,8.099999999999998,0.5,0.5,0.0,0.0,9.1
VTS,2010-01-29 19:29:00,2010-01-29 19:34:00,1,0.67,-73.99796,40.736265,1,,-73.991445,40.730367,CAS,4.9,1.0,0.5,0.0,0.0,6.4
VTS,2010-01-23 09:21:00,2010-01-23 09:39:00,1,5.06,-73.98531699999998,40.722003,1,,-73.983018,40.776127,Cre,14.5,0.0,0.5,1.0,0.0,16.0
VTS,2010-01-10 13:31:00,2010-01-10 13:35:00,1,0.78,-74.004478,40.7337,1,,-73.99742,40.736412,CAS,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-01 16:48:00,2010-01-01 16:56:00,2,1.89,-73.991557,40.749295,1,,-73.98919999999998,40.729317,CAS,6.9,0.0,0.5,0.0,0.0,7.4
VTS,2010-01-20 10:54:00,2010-01-20 10:57:00,1,0.55,-73.998965,40.734412,1,,-73.992965,40.738783,CAS,3.7,0.0,0.5,0.0,0.0,4.2
VTS,2010-01-26 20:22:00,2010-01-26 20:27:00,1,0.55,-74.007502,40.726302,1,,-73.999785,40.726747,CAS,4.1,0.5,0.5,0.0,0.0,5.1
VTS,2010-01-28 16:30:00,2010-01-28 16:47:00,1,3.77,-73.963237,40.809087,1,,-73.96472199999998,40.76817,CAS,12.5,1.0,0.5,0.0,0.0,14.0
VTS,2010-01-10 11:19:00,2010-01-10 11:24:00,1,1.01,-73.987752,40.739765,1,,-73.978252,40.751578,CAS,5.3,0.0,0.5,0.0,0.0,5.8
CMT,2010-01-07 00:04:44,2010-01-07 00:08:32,2,1.2,-73.966347,40.753455,1,0,-73.961607,40.767559,Cre,4.9,0.5,0.5,2.0,0.0,7.9
VTS,2010-01-07 09:39:00,2010-01-07 09:45:00,1,0.88,-73.95438199999998,40.769963,1,,-73.95518,40.779412,CAS,5.3,0.0,0.5,0.0,0.0,5.8
VTS,2010-01-08 20:37:00,2010-01-08 21:11:00,1,18.77,-73.781878,40.644777,1,,-73.993403,40.730433,CAS,45.0,0.0,0.5,0.0,4.57,50.07
CMT,2010-01-14 06:44:09,2010-01-14 06:59:21,1,9.7,-73.99287699999998,40.723546,1,0,-73.873165,40.774395,Cre,22.5,0.0,0.5,4.6,0.0,27.6
CMT,2010-01-24 01:16:26,2010-01-24 01:24:58,3,1.9,-74.00905199999998,40.725935,1,0,-73.994523,40.750797,Cas,7.3,0.5,0.5,0.0,0.0,8.3
VTS,2010-01-10 22:04:00,2010-01-10 22:11:00,1,1.4,-73.989233,40.752718,1,,-73.981903,40.739273,CAS,6.5,0.5,0.5,0.0,0.0,7.5
VTS,2010-01-17 06:48:00,2010-01-17 06:49:00,5,0.03,-73.982183,40.761498,1,,-73.982197,40.761112,CAS,2.5,0.0,0.5,0.0,0.0,3.0
DDS,2010-01-17 01:06:25,2010-01-17 01:09:19,1,0.2999999999999999,-73.991117,40.73514,1,,-73.952515,40.76623,CAS,3.7,0.5,0.5,0.0,0.0,4.7
VTS,2010-01-11 06:41:00,2010-01-11 06:51:00,2,2.7,-73.97902999999998,40.78492,1,,-73.95606999999998,40.766148,CAS,8.9,0.0,0.5,0.0,0.0,9.4
DDS,2010-01-19 13:39:03,2010-01-19 13:52:55,1,2.0,-73.95362799999998,40.775312,1,,-73.98095999999998,40.767743,CRE,8.5,0.0,0.5,1.0,0.0,10.0
VTS,2010-01-05 11:56:00,2010-01-05 12:10:00,1,3.02,-73.99012,40.732283,1,,-73.99085499999998,40.760758,Cre,10.1,0.0,0.5,1.5,0.0,12.1
CMT,2010-01-07 22:51:10,2010-01-07 22:55:10,2,0.6999999999999998,-73.970342,40.753911,1,0,-73.976077,40.749973,Cas,4.1,0.5,0.5,0.0,0.0,5.1
CMT,2010-01-08 19:23:59,2010-01-08 19:39:05,1,2.8,-73.950809,40.779135,1,0,-73.98187299999998,40.757622,Cre,10.5,1.0,0.5,2.4,0.0,14.4
VTS,2010-01-22 20:09:00,2010-01-22 20:15:00,2,0.92,-73.971303,40.755292,1,,-73.984243,40.75458,CAS,4.9,0.5,0.5,0.0,0.0,5.9
DDS,2010-01-31 15:45:04,2010-01-31 15:59:16,3,3.0,-73.950367,40.776507,1,,-73.969122,40.759238,CAS,10.9,0.0,0.5,0.0,0.0,11.4
VTS,2010-01-23 20:35:00,2010-01-23 20:40:00,2,1.0,-73.986845,40.761478,1,,-73.990358,40.751327,CAS,4.9,0.5,0.5,0.0,0.0,5.9
VTS,2010-01-26 20:19:00,2010-01-26 20:29:00,5,2.26,-73.988667,40.764002,1,,-73.99540299999998,40.739287,CAS,8.099999999999998,0.5,0.5,0.0,0.0,9.1
VTS,2010-01-29 12:57:00,2010-01-29 13:10:00,5,1.92,-73.97511799999998,40.761073,1,,-73.95309299999998,40.773448,Cre,8.5,0.0,0.5,1.5,0.0,10.5
DDS,2010-01-03 18:53:53,2010-01-03 18:58:41,1,1.2,-73.873727,40.810418,1,,-73.80309699999998,40.805672,CAS,5.3,0.0,-1.0,0.0,0.0,5.8
VTS,2010-01-04 15:23:00,2010-01-04 15:28:00,5,1.19,-73.960513,40.807627,1,,-73.971118,40.795543,CAS,5.3,0.0,0.5,0.0,0.0,5.8
CMT,2010-01-29 16:07:25,2010-01-29 16:23:17,4,2.0,-73.966222,40.762311,1,0,-73.98675799999998,40.739859,Cas,10.1,1.0,0.5,0.0,0.0,11.6
VTS,2010-01-27 08:44:00,2010-01-27 09:07:00,1,8.25,-73.95919499999998,40.815335,1,,-73.864188,40.76865,CAS,22.1,0.0,0.5,0.0,4.57,27.17
VTS,2010-01-08 14:23:00,2010-01-08 14:28:00,1,1.03,-73.990988,40.750615,1,,-74.002502,40.739728,CAS,4.9,0.0,0.5,0.0,0.0,5.4
DDS,2010-01-20 20:50:04,2010-01-20 21:03:29,1,4.0,-73.885383,40.773175,1,,-73.973025,40.685895,CRE,11.7,0.5,0.5,2.0,0.0,14.7
VTS,2010-01-20 18:16:00,2010-01-20 18:21:00,1,1.31,-73.970875,40.782718,1,,-73.983473,40.7711,CAS,5.7,1.0,0.5,0.0,0.0,7.2
CMT,2010-01-03 23:22:41,2010-01-03 23:36:06,1,4.6,-74.00183599999998,40.735544,1,0,-73.984329,40.783116,Cas,13.3,0.5,0.5,0.0,0.0,14.3
VTS,2010-01-20 13:48:00,2010-01-20 13:55:00,1,1.19,-73.9718,40.781935,1,,-73.982393,40.768565,CAS,6.1,0.0,0.5,0.0,0.0,6.6
CMT,2010-01-30 01:15:33,2010-01-30 01:26:26,2,2.8,-73.975972,40.776143,1,0,-73.952146,40.812306,Cas,9.7,0.5,0.5,0.0,0.0,10.7
CMT,2010-01-19 06:12:43,2010-01-19 06:21:26,1,2.5,-73.989901,40.729458,1,0,-73.97951999999998,40.760408,Cre,8.5,0.0,0.5,1.5,0.0,10.5
VTS,2010-01-22 16:42:00,2010-01-22 16:53:00,1,1.46,-73.99138499999998,40.750478,1,,-73.98212499999998,40.736777,Cre,7.3,1.0,0.5,2.0,0.0,10.8
CMT,2010-01-31 18:23:06,2010-01-31 18:26:28,1,0.8,-74.005938,40.736033,1,0,-73.99824099999998,40.745184,Cas,4.1,0.0,0.5,0.0,0.0,4.6
VTS,2010-01-25 06:53:00,2010-01-25 06:58:00,1,1.48,-73.95286,40.783187,1,,-73.956473,40.768853,CAS,5.7,0.0,0.5,0.0,0.0,6.2
VTS,2010-01-05 08:34:00,2010-01-05 08:40:00,1,1.86,-73.97854499999998,40.736998,1,,-73.96866,40.758975,CAS,6.5,0.0,0.5,0.0,0.0,7.0
VTS,2010-01-23 15:46:00,2010-01-23 15:55:00,1,1.46,-73.97806199999998,40.753547,1,,-74.00065999999998,40.75838,CAS,6.5,0.0,0.5,0.0,0.0,7.0
DDS,2010-01-13 10:07:24,2010-01-13 10:17:26,2,1.4,-74.003093,40.723025,1,,-73.98227,40.724785,CAS,6.9,0.0,0.5,0.0,0.0,7.4
DDS,2010-01-14 00:22:30,2010-01-14 00:34:52,1,4.0,-73.9825,40.782788,1,,-73.95771499999998,40.770273,CRE,11.3,0.5,0.5,2.45,0.0,14.75
VTS,2010-01-06 09:59:00,2010-01-06 10:09:00,1,1.37,-73.98434,40.726417,1,,-73.99911,40.717565,CAS,6.9,0.0,0.5,0.0,0.0,7.4
VTS,2010-01-13 08:48:00,2010-01-13 08:58:00,5,2.13,-73.987798,40.732353,1,,-73.995508,40.753827,Cre,7.7,0.0,0.5,1.8,0.0,10.0
VTS,2010-01-11 07:28:00,2010-01-11 07:43:00,1,4.25,-73.975587,40.781958,1,,-73.99267,40.730797,CAS,12.5,0.0,0.5,0.0,0.0,13.0
VTS,2010-01-20 22:15:00,2010-01-20 22:25:00,2,1.96,-73.99129499999998,40.750948,1,,-73.97390199999998,40.7598,Cre,7.7,0.5,0.5,3.0,0.0,11.7
VTS,2010-01-08 16:25:00,2010-01-08 16:28:00,1,1.06,-74.00053699999998,40.730873,1,,-74.006262,40.731208,CAS,4.5,1.0,0.5,0.0,0.0,6.0
CMT,2010-01-26 19:38:27,2010-01-26 19:47:52,1,1.8,-74.007537,40.732612,1,0,-73.985039,40.73964,Cas,7.3,1.0,0.5,0.0,0.0,8.8
CMT,2010-01-25 09:51:03,2010-01-25 09:57:53,1,1.1,-74.005578,40.738612,1,0,-73.99439599999998,40.728532,Cre,5.7,0.0,0.5,2.0,0.0,8.199999999999998
VTS,2010-01-29 20:26:00,2010-01-29 20:45:00,3,2.7,-74.01630799999998,40.715198,1,,-73.98693799999998,40.721098,CAS,11.3,0.5,0.5,0.0,0.0,12.3
DDS,2010-01-19 23:32:18,2010-01-19 23:46:08,3,3.8,-73.99356299999998,40.741917,1,,-74.001833,40.75086,CAS,11.7,0.5,0.5,0.0,0.0,12.7
CMT,2010-01-27 20:43:32,2010-01-27 20:59:23,1,4.8,-73.973072,40.764028,1,0,-73.947761,40.714672,Cas,13.7,0.5,0.5,0.0,0.0,14.7
VTS,2010-01-20 20:30:00,2010-01-20 20:36:00,2,1.06,-73.979428,40.767143,1,,-73.97622,40.756725,CAS,5.7,0.5,0.5,0.0,0.0,6.7
VTS,2010-01-08 16:36:00,2010-01-08 16:46:00,1,1.39,-73.97780299999998,40.778722,1,,-73.97602999999998,40.763343,Cre,7.3,1.0,0.5,1.0,0.0,9.8
DDS,2010-01-22 19:03:12,2010-01-22 19:15:25,1,2.5,-73.96825699999998,40.801533,1,,-73.978295,40.755068,CAS,9.3,1.0,0.5,0.0,0.0,10.8
VTS,2010-01-08 17:19:00,2010-01-08 18:09:00,2,17.73,-73.97902999999998,40.762678,1,,-73.78982499999998,40.643075,CAS,45.0,0.0,0.5,0.0,0.0,45.5
VTS,2010-01-30 09:54:00,2010-01-30 10:06:00,5,3.24,-73.980748,40.738097,1,,-74.01262199999998,40.716115,CAS,10.1,0.0,0.5,0.0,0.0,10.6
VTS,2010-01-13 23:13:00,2010-01-13 23:24:00,1,2.63,-73.97448,40.793495,1,,-73.989602,40.762477,CAS,9.3,0.5,0.5,0.0,0.0,10.3
VTS,2010-01-08 18:31:00,2010-01-08 18:35:00,2,1.13,-73.98918,40.773442,1,,-73.991,40.761128,CAS,4.9,1.0,0.5,0.0,0.0,6.4
VTS,2010-01-17 06:54:00,2010-01-17 06:58:00,4,1.39,-73.973173,40.79273,1,,-73.981492,40.774533,Cre,5.7,0.0,0.5,2.0,0.0,8.199999999999998
VTS,2010-01-08 20:57:00,2010-01-08 21:00:00,2,0.4899999999999999,-73.99114299999998,40.733058,1,,-73.992428,40.728635,CAS,3.7,0.5,0.5,0.0,0.0,4.7
VTS,2010-01-16 00:54:00,2010-01-16 01:07:00,1,2.87,-73.99960799999998,40.758222,1,,-73.96259999999998,40.761028,CAS,10.1,0.5,0.5,0.0,0.0,11.1
VTS,2010-01-07 21:36:00,2010-01-07 21:54:00,1,3.41,-73.97745,40.755388,1,,-73.998208,40.726088,CAS,11.7,0.5,0.5,0.0,0.0,12.7
VTS,2010-01-15 13:14:00,2010-01-15 13:29:00,1,2.37,-73.97573199999998,40.744848,1,,-74.00027799999998,40.722147,CAS,9.7,0.0,0.5,0.0,0.0,10.2
VTS,2010-01-05 12:13:00,2010-01-05 12:30:00,3,4.46,-74.373728,40.447033,1,,-74.373728,40.447033,CAS,13.7,0.0,0.5,0.0,0.0,14.2
VTS,2010-01-15 14:02:00,2010-01-15 14:05:00,1,0.97,-73.973747,40.75563,1,,-73.982393,40.742642,CAS,4.5,0.0,0.5,0.0,0.0,5.0
VTS,2010-01-29 16:05:00,2010-01-29 16:06:00,1,0.4099999999999999,-73.96342199999998,40.774618,1,,-73.95962299999998,40.77974,CAS,3.3,1.0,0.5,0.0,0.0,4.8
VTS,2010-01-22 16:37:00,2010-01-22 16:51:00,1,2.12,-73.952877,40.783257,1,,-73.976653,40.793278,CAS,9.3,1.0,0.5,0.0,0.0,10.8
VTS,2010-01-04 00:11:00,2010-01-04 00:21:00,5,4.99,-74.005255,40.720385,1,,-73.952127,40.733893,CAS,12.9,0.5,0.5,0.0,0.0,13.9
VTS,2010-01-30 12:15:00,2010-01-30 12:19:00,1,0.7199999999999999,-74.007338,40.706948,1,,-73.998748,40.712798,CAS,4.1,0.0,0.5,0.0,0.0,4.6
VTS,2010-01-17 03:41:00,2010-01-17 03:54:00,3,3.21,-74.00208,40.719197,1,,-73.990903,40.681958,CAS,11.3,0.5,0.5,0.0,0.0,12.3
